match_id,season_num,season,venue,toss_winner,team1,team2,toss_decision,match_winner,toss_won_match,bat_first_won,field_first_won
335982,2008,2008,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
335983,2008,2008,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Chennai Super Kings,1,1,0
335984,2008,2008,Feroz Shah Kotla,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,0,0,0
335985,2008,2008,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
335986,2008,2008,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,0,0,0
335987,2008,2008,Sawai Mansingh Stadium,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,Rajasthan Royals,0,0,0
335988,2008,2008,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,0,0,0
335989,2008,2008,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Chennai Super Kings,0,0,0
335990,2008,2008,"Rajiv Gandhi International Stadium, Uppal",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,1,0,1
335991,2008,2008,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,Mumbai Indians,field,Punjab Kings,0,0,0
335992,2008,2008,M Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,1,0,1
335993,2008,2008,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,0,0,0
335994,2008,2008,Dr DY Patil Sports Academy,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
335995,2008,2008,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,Punjab Kings,Delhi Capitals,bat,Punjab Kings,0,0,0
335996,2008,2008,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,1,1,0
335997,2008,2008,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,0,0,0
335998,2008,2008,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Delhi Capitals,0,0,0
335999,2008,2008,"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Punjab Kings,1,0,1
336000,2008,2008,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,bat,Rajasthan Royals,1,1,0
336001,2008,2008,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Delhi Capitals,bat,Delhi Capitals,0,0,0
336002,2008,2008,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
336003,2008,2008,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Kolkata Knight Riders,bat,Punjab Kings,1,1,0
336004,2008,2008,Dr DY Patil Sports Academy,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,0,0,0
336005,2008,2008,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,0,0,0
336006,2008,2008,M Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Punjab Kings,1,0,1
336007,2008,2008,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
336008,2008,2008,Dr DY Patil Sports Academy,Mumbai Indians,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,1,0,1
336009,2008,2008,Feroz Shah Kotla,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,1,0,1
336010,2008,2008,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders,1,1,0
336011,2008,2008,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad,field,Rajasthan Royals,1,0,1
336012,2008,2008,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,1,0,1
336013,2008,2008,"MA Chidambaram Stadium, Chepauk",Punjab Kings,Chennai Super Kings,Punjab Kings,field,Chennai Super Kings,0,0,0
336014,2008,2008,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,1,1,0
336015,2008,2008,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,field,Rajasthan Royals,1,0,1
336016,2008,2008,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,Punjab Kings,0,0,0
336017,2008,2008,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,1,1,0
336018,2008,2008,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,1,0,1
336019,2008,2008,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Punjab Kings,0,0,0
336020,2008,2008,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Delhi Capitals,0,0,0
336021,2008,2008,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,1,0,1
336022,2008,2008,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Punjab Kings,bat,Punjab Kings,0,0,0
336023,2008,2008,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,0,0,0
336024,2008,2008,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,0,0,0
336025,2008,2008,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
336026,2008,2008,M Chinnaswamy Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Delhi Capitals,1,0,1
336027,2008,2008,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,field,Rajasthan Royals,1,0,1
336028,2008,2008,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Punjab Kings,field,Punjab Kings,0,0,0
336029,2008,2008,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,1,1,0
336031,2008,2008,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Sunrisers Hyderabad,field,Punjab Kings,1,0,1
336032,2008,2008,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,1,0,1
336033,2008,2008,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,1,1,0
336034,2008,2008,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,0,0,0
336035,2008,2008,Eden Gardens,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Kolkata Knight Riders,0,0,0
336036,2008,2008,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,field,Rajasthan Royals,1,0,1
336037,2008,2008,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
336038,2008,2008,Wankhede Stadium,Delhi Capitals,Delhi Capitals,Rajasthan Royals,field,Rajasthan Royals,0,0,0
336039,2008,2008,Wankhede Stadium,Punjab Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,0,0,0
336040,2008,2008,Dr DY Patil Sports Academy,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Rajasthan Royals,1,0,1
392181,2009,2009,Newlands,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,0,0,0
392182,2009,2009,Newlands,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,1,1,0
392183,2009,2009,Newlands,Delhi Capitals,Delhi Capitals,Punjab Kings,field,Delhi Capitals,1,0,1
392184,2009,2009,Newlands,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Sunrisers Hyderabad,0,0,0
392185,2009,2009,St George's Park,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,1,1,0
392186,2009,2009,Kingsmead,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
392188,2009,2009,Newlands,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
392189,2009,2009,Kingsmead,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Delhi Capitals,1,1,0
392190,2009,2009,Newlands,Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals,field,Rajasthan Royals,0,0,0
392191,2009,2009,Kingsmead,Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings,bat,Punjab Kings,0,0,0
392192,2009,2009,Kingsmead,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,1,1,0
392194,2009,2009,St George's Park,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Capitals,bat,Delhi Capitals,0,0,0
392195,2009,2009,Newlands,Punjab Kings,Punjab Kings,Rajasthan Royals,bat,Punjab Kings,1,1,0
392196,2009,2009,Kingsmead,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
392197,2009,2009,St George's Park,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,1,1,0
392198,2009,2009,SuperSport Park,Delhi Capitals,Delhi Capitals,Rajasthan Royals,bat,Rajasthan Royals,0,0,0
392199,2009,2009,Kingsmead,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Royal Challengers Bangalore,0,0,0
392200,2009,2009,Kingsmead,Punjab Kings,Punjab Kings,Mumbai Indians,bat,Punjab Kings,1,1,0
392201,2009,2009,SuperSport Park,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,1,0,1
392202,2009,2009,SuperSport Park,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,0,0,0
392203,2009,2009,Buffalo Park,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,1,1,0
392204,2009,2009,Kingsmead,Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings,bat,Royal Challengers Bangalore,1,1,0
392205,2009,2009,St George's Park,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,0,0,0
392206,2009,2009,New Wanderers Stadium,Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Chennai Super Kings,0,0,0
392207,2009,2009,St George's Park,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Punjab Kings,0,0,0
392208,2009,2009,New Wanderers Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Royal Challengers Bangalore,0,0,0
392209,2009,2009,Buffalo Park,Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,1,1,0
392210,2009,2009,Kingsmead,Punjab Kings,Punjab Kings,Rajasthan Royals,field,Rajasthan Royals,0,0,0
392211,2009,2009,Kingsmead,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Delhi Capitals,0,0,0
392212,2009,2009,SuperSport Park,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,1,1,0
392213,2009,2009,SuperSport Park,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,1,0,1
392214,2009,2009,SuperSport Park,Chennai Super Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,1,1,0
392215,2009,2009,Buffalo Park,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,0,0,0
392216,2009,2009,De Beers Diamond Oval,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Punjab Kings,1,0,1
392217,2009,2009,De Beers Diamond Oval,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,0,0,0
392218,2009,2009,St George's Park,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,1,1,0
392219,2009,2009,New Wanderers Stadium,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,field,Delhi Capitals,1,0,1
392220,2009,2009,De Beers Diamond Oval,Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,1,1,0
392221,2009,2009,SuperSport Park,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,1,0,1
392222,2009,2009,SuperSport Park,Punjab Kings,Punjab Kings,Mumbai Indians,bat,Mumbai Indians,0,0,0
392223,2009,2009,Kingsmead,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,0,0,0
392224,2009,2009,Kingsmead,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,0,0,0
392225,2009,2009,Kingsmead,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,1,1,0
392226,2009,2009,OUTsurance Oval,Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,1,0,1
392227,2009,2009,St George's Park,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,0,0,0
392228,2009,2009,New Wanderers Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,1,0,1
392229,2009,2009,New Wanderers Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,field,Punjab Kings,0,0,0
392230,2009,2009,OUTsurance Oval,Delhi Capitals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,1,1,0
392231,2009,2009,SuperSport Park,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
392232,2009,2009,New Wanderers Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,Royal Challengers Bangalore,0,0,0
392233,2009,2009,Kingsmead,Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals,field,Kolkata Knight Riders,1,0,1
392234,2009,2009,Kingsmead,Chennai Super Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,1,1,0
392235,2009,2009,SuperSport Park,Delhi Capitals,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,1,0,1
392236,2009,2009,SuperSport Park,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,1,1,0
392237,2009,2009,SuperSport Park,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
392238,2009,2009,New Wanderers Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,field,Royal Challengers Bangalore,1,0,1
392239,2009,2009,New Wanderers Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
419106,2010,2010,Dr DY Patil Sports Academy,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
419107,2010,2010,Brabourne Stadium,Mumbai Indians,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,1,1,0
419108,2010,2010,"Punjab Cricket Association Stadium, Mohali",Delhi Capitals,Punjab Kings,Delhi Capitals,field,Delhi Capitals,1,0,1
419109,2010,2010,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,1,0,1
419110,2010,2010,"MA Chidambaram Stadium, Chepauk",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
419111,2010,2010,"Sardar Patel Stadium, Motera",Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,Delhi Capitals,1,0,1
419112,2010,2010,M Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,bat,Royal Challengers Bangalore,0,0,0
419113,2010,2010,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,1,1,0
419114,2010,2010,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Mumbai Indians,field,Mumbai Indians,0,0,0
419115,2010,2010,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,field,Royal Challengers Bangalore,1,0,1
419116,2010,2010,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
419117,2010,2010,Barabati Stadium,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,0,0,0
419118,2010,2010,"Sardar Patel Stadium, Motera",Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,bat,Rajasthan Royals,1,1,0
419119,2010,2010,Brabourne Stadium,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
419120,2010,2010,Barabati Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,bat,Sunrisers Hyderabad,1,1,0
419121,2010,2010,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Punjab Kings,field,Punjab Kings,0,0,0
419122,2010,2010,Brabourne Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,0,0,0
419123,2010,2010,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Royal Challengers Bangalore,0,0,0
419124,2010,2010,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Rajasthan Royals,field,Rajasthan Royals,0,0,0
419125,2010,2010,"Brabourne Stadium, Mumbai",Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,1,0,1
419126,2010,2010,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,0,0,0
419127,2010,2010,"Punjab Cricket Association Stadium, Mohali",Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,1,1,0
419128,2010,2010,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Capitals,field,Delhi Capitals,0,0,0
419129,2010,2010,"Sardar Patel Stadium, Motera",Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,1,1,0
419130,2010,2010,Dr DY Patil Sports Academy,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,0,0,0
419131,2010,2010,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,bat,Delhi Capitals,1,1,0
419132,2010,2010,Brabourne Stadium,Mumbai Indians,Mumbai Indians,Punjab Kings,field,Mumbai Indians,1,0,1
419133,2010,2010,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings,0,0,0
419134,2010,2010,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Rajasthan Royals,bat,Delhi Capitals,1,1,0
419135,2010,2010,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,1,1,0
419136,2010,2010,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
419137,2010,2010,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,1,1,0
419138,2010,2010,Brabourne Stadium,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,1,1,0
419139,2010,2010,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,bat,Punjab Kings,0,0,0
419140,2010,2010,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Royal Challengers Bangalore,bat,Delhi Capitals,1,1,0
419141,2010,2010,"Vidarbha Cricket Association Stadium, Jamtha",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,1,1,0
419142,2010,2010,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,1,1,0
419143,2010,2010,Sawai Mansingh Stadium,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,Rajasthan Royals,0,0,0
419144,2010,2010,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,1,1,0
419145,2010,2010,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
419146,2010,2010,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Punjab Kings,0,0,0
419147,2010,2010,"Vidarbha Cricket Association Stadium, Jamtha",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Sunrisers Hyderabad,0,0,0
419148,2010,2010,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,1,0,1
419149,2010,2010,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Punjab Kings,bat,Punjab Kings,0,0,0
419150,2010,2010,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,0,0,0
419151,2010,2010,"Vidarbha Cricket Association Stadium, Jamtha",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0,0,0
419152,2010,2010,Brabourne Stadium,Mumbai Indians,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians,1,1,0
419153,2010,2010,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,0,0,0
419154,2010,2010,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
419155,2010,2010,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Delhi Capitals,bat,Delhi Capitals,0,0,0
419156,2010,2010,Himachal Pradesh Cricket Association Stadium,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
419157,2010,2010,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,0,0,0
419158,2010,2010,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Kolkata Knight Riders,0,0,0
419159,2010,2010,Himachal Pradesh Cricket Association Stadium,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Chennai Super Kings,1,0,1
419160,2010,2010,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
419161,2010,2010,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Kolkata Knight Riders,0,0,0
419162,2010,2010,Dr DY Patil Sports Academy,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,1,1,0
419163,2010,2010,Dr DY Patil Sports Academy,Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,1,1,0
419164,2010,2010,Dr DY Patil Sports Academy,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,0,0,0
419165,2010,2010,Dr DY Patil Sports Academy,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,1,1,0
501198,2011,2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,1,1,0
501199,2011,2011,"Rajiv Gandhi International Stadium, Uppal",Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,1,0,1
501200,2011,2011,Nehru Stadium,Kochi Tuskers Kerala,Kochi Tuskers Kerala,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
501201,2011,2011,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,0,0,0
501202,2011,2011,Dr DY Patil Sports Academy,Punjab Kings,Pune Warriors,Punjab Kings,bat,Pune Warriors,0,0,0
501203,2011,2011,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,1,1,0
501204,2011,2011,Sawai Mansingh Stadium,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Rajasthan Royals,0,0,0
501205,2011,2011,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,1,0,1
501206,2011,2011,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,1,0,1
501207,2011,2011,Dr DY Patil Sports Academy,Kochi Tuskers Kerala,Pune Warriors,Kochi Tuskers Kerala,bat,Pune Warriors,0,0,0
501208,2011,2011,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0,0,0
501209,2011,2011,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
501210,2011,2011,Wankhede Stadium,Kochi Tuskers Kerala,Mumbai Indians,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,1,0,1
501211,2011,2011,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings,1,1,0
501212,2011,2011,"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Punjab Kings,1,0,1
501213,2011,2011,Dr DY Patil Sports Academy,Delhi Capitals,Pune Warriors,Delhi Capitals,field,Delhi Capitals,1,0,1
501214,2011,2011,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Rajasthan Royals,field,Kolkata Knight Riders,1,0,1
